DataType,Region,Stock,Rear,Race,SmoltAge,Jacks,SmoltYear,Reach,SAR,LCL,UCL,Reference
CWT,MCOL,Hanford,W,Fall,0,Y,1997,,0.159,,,PSC 2019
CWT,MCOL,Hanford,W,Fall,0,Y,2005,,0.1049,,,PSC 2019
CWT,MCOL,Hanford,W,Fall,0,Y,2006,,0.2152,,,PSC 2019
CWT,MCOL,Hanford,W,Fall,0,Y,1991,,0.5825,,,PSC 2019
CWT,MCOL,Hanford,W,Fall,0,Y,1992,,0.125,,,PSC 2019
CWT,MCOL,Hanford,W,Fall,0,Y,2009,,0.3017,,,PSC 2019
CWT,MCOL,Hanford,W,Fall,0,Y,2010,,0.8861,,,PSC 2019
CWT,MCOL,Hanford,W,Fall,0,Y,2007,,0.1874,,,PSC 2019
CWT,MCOL,Hanford,W,Fall,0,Y,2008,,0.9199,,,PSC 2019
CWT,MCOL,Hanford,W,Fall,0,Y,1987,,0.5311,,,PSC 2019
CWT,MCOL,Hanford,W,Fall,0,Y,1988,,0.1346,,,PSC 2019
CWT,MCOL,Hanford,W,Fall,0,Y,1989,,0.2016,,,PSC 2019
CWT,MCOL,Hanford,W,Fall,0,Y,1990,,0.4176,,,PSC 2019
CWT,MCOL,Hanford,W,Fall,0,Y,2004,,0.1177,,,PSC 2019
CWT,MCOL,Hanford,W,Fall,0,Y,2000,,1.397,,,PSC 2019
CWT,MCOL,Hanford,W,Fall,0,Y,2001,,0.2223,,,PSC 2019
CWT,MCOL,Hanford,W,Fall,0,Y,1998,,0.2091,,,PSC 2019
CWT,MCOL,Hanford,W,Fall,0,Y,1999,,0.7362,,,PSC 2019
CWT,MCOL,Hanford,W,Fall,0,Y,2012,,0.6984,,,PSC 2019
CWT,MCOL,Hanford,W,Fall,0,Y,2013,,1.3145,,,PSC 2019
CWT,MCOL,Hanford,W,Fall,0,Y,2002,,0.5115,,,PSC 2019
CWT,MCOL,Hanford,W,Fall,0,Y,2003,,0.2116,,,PSC 2019
CWT,MCOL,Hanford,W,Fall,0,Y,2011,,1.948,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,1983,,1.6128,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,1982,,10.284,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,1995,,1.5109,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,1984,,0.4316,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,1985,,0.4295,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,1994,,0.8453,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,1999,,0.3553,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,1996,,0.3634,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,1997,,0.8992,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,1998,,0.3229,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,1992,,0.1697,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,1993,,0.2688,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,2006,,2.7454,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,2007,,0.3062,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,2008,,2.2784,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,2009,,0.7335,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,2010,,0.4008,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,2011,,1.9251,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,1986,,0.5408,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,1987,,2.9654,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,1988,,1.092,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,1989,,4.4801,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,1990,,2.9986,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,1991,,0.9305,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,2001,,0.5611,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,2002,,0.909,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,2012,,1.5154,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,2000,,0.9565,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,2013,,0.2446,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,2014,,0.7535,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,2003,,0.3187,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,2004,,0.5399,,,PSC 2019
CWT,SOG,Harrison,H,Fall,0,Y,2015,,0.9951,,,PSC 2019
CWT,SOG,Hoko,H,Fall,0,Y,1988,,0.8985,,,PSC 2019
CWT,SOG,Hoko,H,Fall,0,Y,1993,,0.395,,,PSC 2019
CWT,SOG,Hoko,H,Fall,0,Y,1990,,0.3887,,,PSC 2019
CWT,SOG,Hoko,H,Fall,0,Y,1992,,0.3954,,,PSC 2019
CWT,SOG,Hoko,H,Fall,0,Y,2001,,0.239,,,PSC 2019
CWT,SOG,Hoko,H,Fall,0,Y,2002,,0.4133,,,PSC 2019
CWT,SOG,Hoko,H,Fall,0,Y,1991,,0.5536,,,PSC 2019
CWT,SOG,Hoko,H,Fall,0,Y,2000,,1.0038,,,PSC 2019
CWT,SOG,Hoko,H,Fall,0,Y,2005,,0.0405,,,PSC 2019
CWT,SOG,Hoko,H,Fall,0,Y,2006,,0.319,,,PSC 2019
CWT,SOG,Hoko,H,Fall,0,Y,2003,,0.3656,,,PSC 2019
CWT,SOG,Hoko,H,Fall,0,Y,2004,,0.2486,,,PSC 2019
CWT,SOG,Hoko,H,Fall,0,Y,1986,,0.1882,,,PSC 2019
CWT,SOG,Hoko,H,Fall,0,Y,1987,,0.8668,,,PSC 2019
CWT,SOG,Hoko,H,Fall,0,Y,1996,,0.2391,,,PSC 2019
CWT,SOG,Hoko,H,Fall,0,Y,1997,,0.4793,,,PSC 2019
CWT,SOG,Hoko,H,Fall,0,Y,1994,,0.5554,,,PSC 2019
CWT,SOG,Hoko,H,Fall,0,Y,1995,,0.7583,,,PSC 2019
CWT,SOG,Hoko,H,Fall,0,Y,2012,,0.538,,,PSC 2019
CWT,SOG,Hoko,H,Fall,0,Y,2008,,0.93,,,PSC 2019
CWT,SOG,Hoko,H,Fall,0,Y,1998,,0.1698,,,PSC 2019
CWT,SOG,Hoko,H,Fall,0,Y,1999,,0.7423,,,PSC 2019
CWT,SOG,Hoko,H,Fall,0,Y,2007,,0.3891,,,PSC 2019
CWT,SOG,Hoko,H,Fall,0,Y,2009,,0.3664,,,PSC 2019
CWT,SOG,Hoko,H,Fall,0,Y,2010,,0.2744,,,PSC 2019
CWT,SOG,Hoko,H,Fall,0,Y,2011,,0.5835,,,PSC 2019
CWT,NCBC,Kitsumkalum,H,Sum,1,Y,2005,,3.5561,,,PSC 2019
CWT,NCBC,Kitsumkalum,H,Sum,1,Y,2006,,3.1526,,,PSC 2019
CWT,NCBC,Kitsumkalum,H,Sum,1,Y,2008,,2.0056,,,PSC 2019
CWT,NCBC,Kitsumkalum,H,Sum,1,Y,2009,,1.4839,,,PSC 2019
CWT,NCBC,Kitsumkalum,H,Sum,1,Y,2010,,1.1042,,,PSC 2019
CWT,NCBC,Kitsumkalum,H,Sum,1,Y,2001,,2.3097,,,PSC 2019
CWT,NCBC,Kitsumkalum,H,Sum,1,Y,2004,,3.9538,,,PSC 2019
CWT,NCBC,Kitsumkalum,H,Sum,1,Y,2011,,0.4811,,,PSC 2019
CWT,NCBC,Kitsumkalum,H,Sum,1,Y,2012,,2.1867,,,PSC 2019
CWT,NCBC,Kitsumkalum,H,Sum,1,Y,2002,,4.7411,,,PSC 2019
CWT,NCBC,Kitsumkalum,H,Sum,1,Y,2003,,2.3765,,,PSC 2019
CWT,NCBC,Kitsumkalum,H,Sum,1,Y,2015,,2.3901,,,PSC 2019
CWT,NCBC,Kitsumkalum,H,Sum,1,Y,2013,,1.776,,,PSC 2019
CWT,NCBC,Kitsumkalum,H,Sum,1,Y,2014,,1.052,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,1992,,0.0079,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,1987,,0.1116,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,1988,,0.1471,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,1989,,0.1826,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,1991,,0.1952,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,2004,,0.0399,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,2005,,0.0485,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,2006,,0.2416,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,1990,,0.7711,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,1999,,0.6906,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,2000,,1.1928,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,2001,,1.2775,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,2002,,0.3584,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,2003,,0.0877,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,1977,,0.1376,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,1978,,0.91,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,1979,,0.786,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,1980,,0.7215,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,1981,,0.3811,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,1982,,0.373,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,1983,,0.4714,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,1984,,0.1476,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,1985,,3.9764,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,1986,,0.2499,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,2013,,0.5534,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,1994,,0.0248,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,1995,,0.0809,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,1996,,0.03,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,1993,,0.0211,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,1998,,0.0863,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,2008,,0.7902,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,2009,,0.306,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,1997,,0.2221,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,2007,,0.1987,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,2012,,0.505,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,2010,,0.4743,,,PSC 2019
CWT,LCOL,Columbia Lower,H,Fall,0,Y,2011,,0.1411,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,1995,,0.1233,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,1994,,0.2874,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,1990,,0.5437,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,1991,,0.6455,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,1993,,0.5051,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,1989,,0.7548,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,2007,,0.2088,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,2008,,0.594,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,1992,,0.5164,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,2006,,0.3015,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,2002,,0.6817,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,2003,,0.4546,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,2004,,0.1296,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,2005,,0.0996,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,1978,,1.6172,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,1979,,0.3596,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,1980,,1.2057,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,1983,,0.9644,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,1984,,1.0922,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,1985,,1.4857,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,1986,,1.4864,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,1987,,1.8455,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,1988,,0.8221,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,1999,,0.7064,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,1997,,0.068,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,1998,,0.3647,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,2011,,0.7031,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,2000,,2.156,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,2001,,0.9647,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,2012,,0.2556,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,2009,,0.4545,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,2010,,0.4067,,,PSC 2019
CWT,LCOL,Lewis,W,Fall,0,Y,2013,,0.3488,,,PSC 2019
CWT,SNAK,Lyons Ferry at Snake,H,Fall,0,Y,1999,,1.4481,,,PSC 2019
CWT,SNAK,Lyons Ferry at Snake,H,Fall,0,Y,2003,,0.2643,,,PSC 2019
CWT,SNAK,Lyons Ferry at Snake,H,Fall,0,Y,2000,,0.6006,,,PSC 2019
CWT,SNAK,Lyons Ferry at Snake,H,Fall,0,Y,2012,,0.8716,,,PSC 2019
CWT,SNAK,Lyons Ferry at Snake,H,Fall,0,Y,2002,,0.5356,,,PSC 2019
CWT,SNAK,Lyons Ferry at Snake,H,Fall,0,Y,2013,,1.5095,,,PSC 2019
CWT,SNAK,Lyons Ferry at Snake,H,Fall,0,Y,2010,,1.8898,,,PSC 2019
CWT,SNAK,Lyons Ferry at Snake,H,Fall,0,Y,2011,,2.2674,,,PSC 2019
CWT,SNAK,Lyons Ferry at Snake,H,Fall,0,Y,1985,,0.8165,,,PSC 2019
CWT,SNAK,Lyons Ferry at Snake,H,Fall,0,Y,1987,,0.4244,,,PSC 2019
CWT,SNAK,Lyons Ferry at Snake,H,Fall,0,Y,1988,,0.0314,,,PSC 2019
CWT,SNAK,Lyons Ferry at Snake,H,Fall,0,Y,1989,,0.0399,,,PSC 2019
CWT,SNAK,Lyons Ferry at Snake,H,Fall,0,Y,1990,,0.1546,,,PSC 2019
CWT,SNAK,Lyons Ferry at Snake,H,Fall,0,Y,1995,,1.3823,,,PSC 2019
CWT,SNAK,Lyons Ferry at Snake,H,Fall,0,Y,2006,,2.3539,,,PSC 2019
CWT,SNAK,Lyons Ferry at Snake,H,Fall,0,Y,2007,,0.3089,,,PSC 2019
CWT,SNAK,Lyons Ferry at Snake,H,Fall,0,Y,2004,,0.2039,,,PSC 2019
CWT,SNAK,Lyons Ferry at Snake,H,Fall,0,Y,2005,,0.1464,,,PSC 2019
CWT,SNAK,Lyons Ferry at Snake,H,Fall,0,Y,2008,,3.7964,,,PSC 2019
CWT,SNAK,Lyons Ferry at Snake,H,Fall,0,Y,2009,,0.4987,,,PSC 2019
CWT,SOG,Middle Shuswap,H,Sum,0,Y,2012,,1.3921,,,PSC 2019
CWT,SOG,Middle Shuswap,H,Sum,0,Y,2011,,1.6645,,,PSC 2019
CWT,SOG,Middle Shuswap,H,Sum,0,Y,2013,,0.4663,,,PSC 2019
CWT,SOG,Middle Shuswap,H,Sum,0,Y,2014,,0.256,,,PSC 2019
CWT,SOG,Middle Shuswap,H,Sum,0,Y,2015,,0.8794,,,PSC 2019
CWT,SOG,Middle Shuswap,H,Sum,0,Y,2009,,0.1731,,,PSC 2019
CWT,SOG,Middle Shuswap,H,Sum,0,Y,2010,,0.2956,,,PSC 2019
CWT,SOG,Nanaimo,H,Fall,0,Y,2002,,0.7759,,,PSC 2019
CWT,SOG,Nanaimo,H,Fall,0,Y,2003,,0.3708,,,PSC 2019
CWT,SOG,Nanaimo,H,Fall,0,Y,2001,,0.8063,,,PSC 2019
CWT,SOG,Nanaimo,H,Fall,0,Y,1991,,2.7695,,,PSC 2019
CWT,SOG,Nanaimo,H,Fall,0,Y,1992,,0.2974,,,PSC 2019
CWT,SOG,Nanaimo,H,Fall,0,Y,2005,,1.4801,,,PSC 2019
CWT,SOG,Nanaimo,H,Fall,0,Y,1988,,0.189,,,PSC 2019
CWT,SOG,Nanaimo,H,Fall,0,Y,1989,,1.2444,,,PSC 2019
CWT,SOG,Nanaimo,H,Fall,0,Y,1990,,2.2084,,,PSC 2019
CWT,SOG,Nanaimo,H,Fall,0,Y,1983,,0.3893,,,PSC 2019
CWT,SOG,Nanaimo,H,Fall,0,Y,1980,,3.9727,,,PSC 2019
CWT,SOG,Nanaimo,H,Fall,0,Y,1981,,6.3719,,,PSC 2019
CWT,SOG,Nanaimo,H,Fall,0,Y,2000,,0.738,,,PSC 2019
CWT,SOG,Nanaimo,H,Fall,0,Y,1994,,1.9743,,,PSC 2019
CWT,SOG,Nanaimo,H,Fall,0,Y,1995,,0.5666,,,PSC 2019
CWT,SOG,Nanaimo,H,Fall,0,Y,1996,,0.4007,,,PSC 2019
CWT,SOG,Nanaimo,H,Fall,0,Y,1993,,0.7862,,,PSC 2019
CWT,SOG,Nanaimo,H,Fall,0,Y,1998,,0.6989,,,PSC 2019
CWT,SOG,Nanaimo,H,Fall,0,Y,1997,,0.496,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,1988,,0.241,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,1997,,2.4441,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,1987,,1.3231,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,2000,,5.2238,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,2001,,2.5989,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,1998,,1.9029,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,1999,,2.5794,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,1995,,0.3196,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,1996,,0.4445,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,2009,,0.4775,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,2010,,0.528,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,2011,,0.7939,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,2012,,0.2049,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,2013,,0.7675,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,2014,,0.488,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,1989,,1.0821,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,1990,,0.5435,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,1991,,1.155,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,1992,,3.2248,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,1993,,2.3174,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,1994,,0.0417,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,2008,,1.6228,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,2004,,0.5184,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,2005,,0.092,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,2002,,0.351,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,2003,,0.5556,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,2006,,0.8163,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,2007,,0.1707,,,PSC 2019
CWT,SOG,Nicola,H,Spr,1,Y,2015,,0.626,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,2010,,1.1853,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,2011,,0.8014,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,2012,,0.6082,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,2013,,0.243,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,1980,,0.5862,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,1981,,0.2872,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,1982,,0.946,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,1983,,0.322,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,1984,,0.3249,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,1985,,0.2583,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,1986,,0.283,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,1987,,1.4333,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,1988,,0.0443,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,1989,,0.148,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,1990,,0.0868,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,1991,,0.6522,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,1992,,0.2666,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,1993,,1.6764,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,1994,,0.3291,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,1995,,0.3769,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,1996,,0.3344,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,1997,,1.2296,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,1998,,0.1354,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,1999,,0.8484,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,2000,,0.9226,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,2001,,1.0996,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,2002,,0.3853,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,2003,,1.026,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,2004,,1.7116,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,2005,,1.2336,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,2006,,1.0181,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,2007,,0.5472,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,2008,,1.4694,,,PSC 2019
CWT,PS,Nisqually,H,Sum/Fall,0,Y,2009,,0.4632,,,PSC 2019
CWT,PS,Nooksack,H,Spr,1,Y,1992,,0.7554,,,PSC 2019
CWT,PS,Nooksack,H,Spr,1,Y,1994,,0.1597,,,PSC 2019
CWT,PS,Nooksack,H,Spr,1,Y,1991,,0.6454,,,PSC 2019
CWT,PS,Nooksack,H,Spr,1,Y,1983,,0.9374,,,PSC 2019
CWT,PS,Nooksack,H,Spr,1,Y,1984,,0.4078,,,PSC 2019
CWT,PS,Nooksack,H,Spr,1,Y,1986,,1.41,,,PSC 2019
CWT,PS,Nooksack,H,Spr,1,Y,1988,,0.0381,,,PSC 2019
CWT,PS,Nooksack,H,Spr,1,Y,1989,,0.1417,,,PSC 2019
CWT,PS,Nooksack,H,Spr,1,Y,1990,,0.4705,,,PSC 2019
CWT,PS,Nooksack,H,Spr,1,Y,1995,,0.1377,,,PSC 2019
CWT,PS,Nooksack,H,Spr,1,Y,1996,,0.1048,,,PSC 2019
CWT,PS,Nooksack,H,Spr,1,Y,1997,,0.0769,,,PSC 2019
CWT,PS,Nooksack,H,Spr,1,Y,1998,,0.231,,,PSC 2019
CWT,PS,Nooksack,H,Spr,0,Y,2009,,0.5995,,,PSC 2019
CWT,PS,Nooksack,H,Spr,0,Y,2010,,0.2249,,,PSC 2019
CWT,PS,Nooksack,H,Spr,0,Y,2011,,0.3111,,,PSC 2019
CWT,PS,Nooksack,H,Spr,0,Y,2012,,0.5936,,,PSC 2019
CWT,PS,Nooksack,H,Spr,0,Y,1990,,0.1106,,,PSC 2019
CWT,PS,Nooksack,H,Spr,0,Y,1991,,0.2552,,,PSC 2019
CWT,PS,Nooksack,H,Spr,0,Y,1994,,0.1119,,,PSC 2019
CWT,PS,Nooksack,H,Spr,0,Y,1995,,0.3558,,,PSC 2019
CWT,PS,Nooksack,H,Spr,0,Y,1996,,1.7456,,,PSC 2019
CWT,PS,Nooksack,H,Spr,0,Y,1997,,0.3551,,,PSC 2019
CWT,PS,Nooksack,H,Spr,0,Y,1998,,1.2982,,,PSC 2019
CWT,PS,Nooksack,H,Spr,0,Y,1999,,0.4578,,,PSC 2019
CWT,PS,Nooksack,H,Spr,0,Y,2000,,0.9425,,,PSC 2019
CWT,PS,Nooksack,H,Spr,0,Y,2001,,0.4423,,,PSC 2019
CWT,PS,Nooksack,H,Spr,0,Y,2002,,0.2002,,,PSC 2019
CWT,PS,Nooksack,H,Spr,0,Y,2003,,0.6541,,,PSC 2019
CWT,PS,Nooksack,H,Spr,0,Y,2004,,0.2133,,,PSC 2019
CWT,PS,Nooksack,H,Spr,0,Y,2005,,0.3007,,,PSC 2019
CWT,PS,Nooksack,H,Spr,0,Y,2006,,0.2695,,,PSC 2019
CWT,PS,Nooksack,H,Spr,0,Y,2007,,0.7411,,,PSC 2019
CWT,PS,Nooksack,H,Spr,0,Y,2008,,0.3063,,,PSC 2019
CWT,PS,Nooksack,H,Spr,0,Y,2013,,0.675,,,PSC 2019
CWT,PS,Nooksack,H,Spr,0,Y,2014,,1.025,,,PSC 2019
CWT,SOG,Phillips,H,Fall,0,Y,2015,,0.3548,,,PSC 2019
CWT,SOG,Phillips,H,Fall,0,Y,2013,,1.3693,,,PSC 2019
CWT,SOG,Phillips,H,Fall,0,Y,2014,,1.0087,,,PSC 2019
CWT,SOG,Phillips,H,Fall,0,Y,2010,,3.1993,,,PSC 2019
CWT,SOG,Phillips,H,Fall,0,Y,2011,,1.6379,,,PSC 2019
CWT,SOG,Phillips,H,Fall,0,Y,2012,,1.6868,,,PSC 2019
